day,month,year,continentExp,Country,cases,deaths,Doses administered per 100 people,Total doses administered,% of population vaccinated
25,3,2020,Europe,Croatia,76,1,132,5356912,57.0
24,3,2020,Europe,Croatia,71,0,132,5356912,57.0
23,3,2020,Europe,Croatia,29,0,132,5356912,57.0
22,3,2020,Europe,Croatia,80,0,132,5356912,57.0
21,3,2020,Europe,Croatia,22,0,132,5356912,57.0
20,3,2020,Europe,Croatia,23,0,132,5356912,57.0
19,3,2020,Europe,Croatia,12,0,132,5356912,57.0
18,3,2020,Europe,Croatia,13,0,132,5356912,57.0
17,3,2020,Europe,Croatia,8,0,132,5356912,57.0
16,3,2020,Europe,Croatia,11,0,132,5356912,57.0
15,3,2020,Europe,Croatia,6,0,132,5356912,57.0
14,3,2020,Europe,Croatia,6,0,132,5356912,57.0
13,3,2020,Europe,Croatia,9,0,132,5356912,57.0
12,3,2020,Europe,Croatia,3,0,132,5356912,57.0
11,3,2020,Europe,Croatia,1,0,132,5356912,57.0
8,3,2020,Europe,Croatia,1,0,132,5356912,57.0
7,3,2020,Europe,Croatia,1,0,132,5356912,57.0
6,3,2020,Europe,Croatia,1,0,132,5356912,57.0
4,3,2020,Europe,Croatia,1,0,132,5356912,57.0
3,3,2020,Europe,Croatia,1,0,132,5356912,57.0
2,3,2020,Europe,Croatia,2,0,132,5356912,57.0
1,3,2020,Europe,Croatia,0,0,132,5356912,57.0
29,2,2020,Europe,Croatia,2,0,132,5356912,57.0
28,2,2020,Europe,Croatia,1,0,132,5356912,57.0
27,2,2020,Europe,Croatia,1,0,132,5356912,57.0
26,2,2020,Europe,Croatia,1,0,132,5356912,57.0
25,2,2020,Europe,Croatia,0,0,132,5356912,57.0
24,2,2020,Europe,Croatia,0,0,132,5356912,57.0
23,2,2020,Europe,Croatia,0,0,132,5356912,57.0
22,2,2020,Europe,Croatia,0,0,132,5356912,57.0
21,2,2020,Europe,Croatia,0,0,132,5356912,57.0
20,2,2020,Europe,Croatia,0,0,132,5356912,57.0
19,2,2020,Europe,Croatia,0,0,132,5356912,57.0
18,2,2020,Europe,Croatia,0,0,132,5356912,57.0
17,2,2020,Europe,Croatia,0,0,132,5356912,57.0
16,2,2020,Europe,Croatia,0,0,132,5356912,57.0
15,2,2020,Europe,Croatia,0,0,132,5356912,57.0
14,2,2020,Europe,Croatia,0,0,132,5356912,57.0
13,2,2020,Europe,Croatia,0,0,132,5356912,57.0
12,2,2020,Europe,Croatia,0,0,132,5356912,57.0
11,2,2020,Europe,Croatia,0,0,132,5356912,57.0
10,2,2020,Europe,Croatia,0,0,132,5356912,57.0
9,2,2020,Europe,Croatia,0,0,132,5356912,57.0
8,2,2020,Europe,Croatia,0,0,132,5356912,57.0
7,2,2020,Europe,Croatia,0,0,132,5356912,57.0
6,2,2020,Europe,Croatia,0,0,132,5356912,57.0
5,2,2020,Europe,Croatia,0,0,132,5356912,57.0
4,2,2020,Europe,Croatia,0,0,132,5356912,57.0
3,2,2020,Europe,Croatia,0,0,132,5356912,57.0
2,2,2020,Europe,Croatia,0,0,132,5356912,57.0
1,2,2020,Europe,Croatia,0,0,132,5356912,57.0
31,1,2020,Europe,Croatia,0,0,132,5356912,57.0
30,1,2020,Europe,Croatia,0,0,132,5356912,57.0
29,1,2020,Europe,Croatia,0,0,132,5356912,57.0
28,1,2020,Europe,Croatia,0,0,132,5356912,57.0
27,1,2020,Europe,Croatia,0,0,132,5356912,57.0
26,1,2020,Europe,Croatia,0,0,132,5356912,57.0
25,1,2020,Europe,Croatia,0,0,132,5356912,57.0
24,1,2020,Europe,Croatia,0,0,132,5356912,57.0
23,1,2020,Europe,Croatia,0,0,132,5356912,57.0
22,1,2020,Europe,Croatia,0,0,132,5356912,57.0
21,1,2020,Europe,Croatia,0,0,132,5356912,57.0
20,1,2020,Europe,Croatia,0,0,132,5356912,57.0
19,1,2020,Europe,Croatia,0,0,132,5356912,57.0
18,1,2020,Europe,Croatia,0,0,132,5356912,57.0
17,1,2020,Europe,Croatia,0,0,132,5356912,57.0
16,1,2020,Europe,Croatia,0,0,132,5356912,57.0
15,1,2020,Europe,Croatia,0,0,132,5356912,57.0
14,1,2020,Europe,Croatia,0,0,132,5356912,57.0
13,1,2020,Europe,Croatia,0,0,132,5356912,57.0
12,1,2020,Europe,Croatia,0,0,132,5356912,57.0
11,1,2020,Europe,Croatia,0,0,132,5356912,57.0
10,1,2020,Europe,Croatia,0,0,132,5356912,57.0
9,1,2020,Europe,Croatia,0,0,132,5356912,57.0
8,1,2020,Europe,Croatia,0,0,132,5356912,57.0
7,1,2020,Europe,Croatia,0,0,132,5356912,57.0
6,1,2020,Europe,Croatia,0,0,132,5356912,57.0
5,1,2020,Europe,Croatia,0,0,132,5356912,57.0
4,1,2020,Europe,Croatia,0,0,132,5356912,57.0
3,1,2020,Europe,Croatia,0,0,132,5356912,57.0
2,1,2020,Europe,Croatia,0,0,132,5356912,57.0
1,1,2020,Europe,Croatia,0,0,132,5356912,57.0
31,12,2019,Europe,Croatia,0,0,132,5356912,57.0
14,12,2020,America,Cuba,69,0,379,42902003,95.0
13,12,2020,America,Cuba,87,1,379,42902003,95.0
12,12,2020,America,Cuba,86,0,379,42902003,95.0
11,12,2020,America,Cuba,75,0,379,42902003,95.0
10,12,2020,America,Cuba,124,0,379,42902003,95.0
9,12,2020,America,Cuba,76,0,379,42902003,95.0
8,12,2020,America,Cuba,124,0,379,42902003,95.0
7,12,2020,America,Cuba,68,0,379,42902003,95.0
6,12,2020,America,Cuba,104,0,379,42902003,95.0
5,12,2020,America,Cuba,79,0,379,42902003,95.0
4,12,2020,America,Cuba,75,0,379,42902003,95.0
3,12,2020,America,Cuba,75,0,379,42902003,95.0
2,12,2020,America,Cuba,97,1,379,42902003,95.0
1,12,2020,America,Cuba,51,1,379,42902003,95.0
30,11,2020,America,Cuba,60,1,379,42902003,95.0
29,11,2020,America,Cuba,63,0,379,42902003,95.0
28,11,2020,America,Cuba,35,0,379,42902003,95.0
27,11,2020,America,Cuba,49,0,379,42902003,95.0
26,11,2020,America,Cuba,76,0,379,42902003,95.0
25,11,2020,America,Cuba,71,1,379,42902003,95.0
24,11,2020,America,Cuba,33,0,379,42902003,95.0
23,11,2020,America,Cuba,48,0,379,42902003,95.0
22,11,2020,America,Cuba,35,1,379,42902003,95.0
21,11,2020,America,Cuba,38,0,379,42902003,95.0
20,11,2020,America,Cuba,21,0,379,42902003,95.0
19,11,2020,America,Cuba,37,0,379,42902003,95.0
18,11,2020,America,Cuba,28,0,379,42902003,95.0
17,11,2020,America,Cuba,49,0,379,42902003,95.0
16,11,2020,America,Cuba,22,0,379,42902003,95.0
15,11,2020,America,Cuba,27,0,379,42902003,95.0
14,11,2020,America,Cuba,54,0,379,42902003,95.0
13,11,2020,America,Cuba,58,1,379,42902003,95.0
12,11,2020,America,Cuba,37,0,379,42902003,95.0
11,11,2020,America,Cuba,43,0,379,42902003,95.0
10,11,2020,America,Cuba,52,0,379,42902003,95.0
9,11,2020,America,Cuba,30,0,379,42902003,95.0
8,11,2020,America,Cuba,39,0,379,42902003,95.0
7,11,2020,America,Cuba,44,1,379,42902003,95.0
6,11,2020,America,Cuba,40,0,379,42902003,95.0
5,11,2020,America,Cuba,109,0,379,42902003,95.0
4,11,2020,America,Cuba,65,0,379,42902003,95.0
3,11,2020,America,Cuba,35,1,379,42902003,95.0
2,11,2020,America,Cuba,48,0,379,42902003,95.0
1,11,2020,America,Cuba,86,0,379,42902003,95.0
31,10,2020,America,Cuba,35,0,379,42902003,95.0
30,10,2020,America,Cuba,39,0,379,42902003,95.0
29,10,2020,America,Cuba,49,0,379,42902003,95.0
28,10,2020,America,Cuba,83,0,379,42902003,95.0
27,10,2020,America,Cuba,29,0,379,42902003,95.0
26,10,2020,America,Cuba,32,0,379,42902003,95.0
25,10,2020,America,Cuba,55,0,379,42902003,95.0
24,10,2020,America,Cuba,58,0,379,42902003,95.0
23,10,2020,America,Cuba,53,1,379,42902003,95.0
22,10,2020,America,Cuba,63,0,379,42902003,95.0
21,10,2020,America,Cuba,47,0,379,42902003,95.0
20,10,2020,America,Cuba,38,2,379,42902003,95.0
19,10,2020,America,Cuba,50,0,379,42902003,95.0
18,10,2020,America,Cuba,52,1,379,42902003,95.0
17,10,2020,America,Cuba,56,1,379,42902003,95.0
16,10,2020,America,Cuba,27,0,379,42902003,95.0
15,10,2020,America,Cuba,18,0,379,42902003,95.0
14,10,2020,America,Cuba,17,0,379,42902003,95.0
13,10,2020,America,Cuba,22,0,379,42902003,95.0
12,10,2020,America,Cuba,30,0,379,42902003,95.0
11,10,2020,America,Cuba,5,0,379,42902003,95.0
10,10,2020,America,Cuba,26,0,379,42902003,95.0
9,10,2020,America,Cuba,19,0,379,42902003,95.0
8,10,2020,America,Cuba,15,0,379,42902003,95.0
7,10,2020,America,Cuba,38,0,379,42902003,95.0
6,10,2020,America,Cuba,36,1,379,42902003,95.0
5,10,2020,America,Cuba,29,0,379,42902003,95.0
4,10,2020,America,Cuba,62,0,379,42902003,95.0
3,10,2020,America,Cuba,48,0,379,42902003,95.0
2,10,2020,America,Cuba,73,0,379,42902003,95.0
1,10,2020,America,Cuba,66,0,379,42902003,95.0
30,9,2020,America,Cuba,48,0,379,42902003,95.0
29,9,2020,America,Cuba,26,0,379,42902003,95.0
28,9,2020,America,Cuba,45,2,379,42902003,95.0
27,9,2020,America,Cuba,62,2,379,42902003,95.0
26,9,2020,America,Cuba,40,0,379,42902003,95.0
25,9,2020,America,Cuba,40,0,379,42902003,95.0
24,9,2020,America,Cuba,48,1,379,42902003,95.0
23,9,2020,America,Cuba,81,1,379,42902003,95.0
22,9,2020,America,Cuba,50,1,379,42902003,95.0
21,9,2020,America,Cuba,36,2,379,42902003,95.0
20,9,2020,America,Cuba,51,2,379,42902003,95.0
19,9,2020,America,Cuba,71,2,379,42902003,95.0
18,9,2020,America,Cuba,57,0,379,42902003,95.0
17,9,2020,America,Cuba,73,1,379,42902003,95.0
16,9,2020,America,Cuba,77,0,379,42902003,95.0
15,9,2020,America,Cuba,42,0,379,42902003,95.0
14,9,2020,America,Cuba,31,0,379,42902003,95.0
13,9,2020,America,Cuba,60,2,379,42902003,95.0
12,9,2020,America,Cuba,42,0,379,42902003,95.0
11,9,2020,America,Cuba,92,2,379,42902003,95.0
10,9,2020,America,Cuba,82,0,379,42902003,95.0
9,9,2020,America,Cuba,25,2,379,42902003,95.0
8,9,2020,America,Cuba,43,1,379,42902003,95.0
7,9,2020,America,Cuba,11,1,379,42902003,95.0
6,9,2020,America,Cuba,32,0,379,42902003,95.0
5,9,2020,America,Cuba,52,0,379,42902003,95.0
4,9,2020,America,Cuba,88,2,379,42902003,95.0
3,9,2020,America,Cuba,61,3,379,42902003,95.0
2,9,2020,America,Cuba,33,1,379,42902003,95.0
1,9,2020,America,Cuba,59,0,379,42902003,95.0
31,8,2020,America,Cuba,48,0,379,42902003,95.0
30,8,2020,America,Cuba,59,2,379,42902003,95.0
29,8,2020,America,Cuba,60,0,379,42902003,95.0
28,8,2020,America,Cuba,47,0,379,42902003,95.0
27,8,2020,America,Cuba,15,1,379,42902003,95.0
26,8,2020,America,Cuba,27,0,379,42902003,95.0
25,8,2020,America,Cuba,35,0,379,42902003,95.0
24,8,2020,America,Cuba,65,2,379,42902003,95.0
23,8,2020,America,Cuba,35,0,379,42902003,95.0
22,8,2020,America,Cuba,17,1,379,42902003,95.0
21,8,2020,America,Cuba,83,0,379,42902003,95.0
20,8,2020,America,Cuba,74,0,379,42902003,95.0
19,8,2020,America,Cuba,44,0,379,42902003,95.0
18,8,2020,America,Cuba,48,0,379,42902003,95.0
17,8,2020,America,Cuba,24,0,379,42902003,95.0
16,8,2020,America,Cuba,63,0,379,42902003,95.0
15,8,2020,America,Cuba,55,0,379,42902003,95.0
14,8,2020,America,Cuba,46,0,379,42902003,95.0
13,8,2020,America,Cuba,35,0,379,42902003,95.0
12,8,2020,America,Cuba,47,0,379,42902003,95.0
11,8,2020,America,Cuba,93,0,379,42902003,95.0
10,8,2020,America,Cuba,65,0,379,42902003,95.0
9,8,2020,America,Cuba,59,0,379,42902003,95.0
8,8,2020,America,Cuba,54,0,379,42902003,95.0
7,8,2020,America,Cuba,49,0,379,42902003,95.0
6,8,2020,America,Cuba,25,0,379,42902003,95.0
5,8,2020,America,Cuba,31,1,379,42902003,95.0
4,8,2020,America,Cuba,24,0,379,42902003,95.0
3,8,2020,America,Cuba,13,0,379,42902003,95.0
2,8,2020,America,Cuba,25,0,379,42902003,95.0
1,8,2020,America,Cuba,11,0,379,42902003,95.0
31,7,2020,America,Cuba,9,0,379,42902003,95.0
30,7,2020,America,Cuba,33,0,379,42902003,95.0
29,7,2020,America,Cuba,23,0,379,42902003,95.0
28,7,2020,America,Cuba,37,0,379,42902003,95.0
27,7,2020,America,Cuba,17,0,379,42902003,95.0
26,7,2020,America,Cuba,9,0,379,42902003,95.0
25,7,2020,America,Cuba,3,0,379,42902003,95.0
24,7,2020,America,Cuba,4,0,379,42902003,95.0
23,7,2020,America,Cuba,13,0,379,42902003,95.0
22,7,2020,America,Cuba,3,0,379,42902003,95.0
21,7,2020,America,Cuba,0,0,379,42902003,95.0
20,7,2020,America,Cuba,1,0,379,42902003,95.0
19,7,2020,America,Cuba,1,0,379,42902003,95.0
18,7,2020,America,Cuba,4,0,379,42902003,95.0
17,7,2020,America,Cuba,2,0,379,42902003,95.0
16,7,2020,America,Cuba,6,0,379,42902003,95.0
15,7,2020,America,Cuba,4,0,379,42902003,95.0
14,7,2020,America,Cuba,2,0,379,42902003,95.0
13,7,2020,America,Cuba,6,0,379,42902003,95.0
12,7,2020,America,Cuba,7,1,379,42902003,95.0
11,7,2020,America,Cuba,10,0,379,42902003,95.0
10,7,2020,America,Cuba,4,0,379,42902003,95.0
9,7,2020,America,Cuba,4,0,379,42902003,95.0
8,7,2020,America,Cuba,15,0,379,42902003,95.0
7,7,2020,America,Cuba,8,0,379,42902003,95.0
6,7,2020,America,Cuba,3,0,379,42902003,95.0
5,7,2020,America,Cuba,8,0,379,42902003,95.0
4,7,2020,America,Cuba,8,0,379,42902003,95.0
3,7,2020,America,Cuba,5,0,379,42902003,95.0
2,7,2020,America,Cuba,7,0,379,42902003,95.0
1,7,2020,America,Cuba,1,0,379,42902003,95.0
30,6,2020,America,Cuba,8,0,379,42902003,95.0
29,6,2020,America,Cuba,2,0,379,42902003,95.0
28,6,2020,America,Cuba,5,1,379,42902003,95.0
27,6,2020,America,Cuba,4,0,379,42902003,95.0
26,6,2020,America,Cuba,2,0,379,42902003,95.0
25,6,2020,America,Cuba,1,0,379,42902003,95.0
24,6,2020,America,Cuba,3,0,379,42902003,95.0
23,6,2020,America,Cuba,3,0,379,42902003,95.0
22,6,2020,America,Cuba,3,0,379,42902003,95.0
21,6,2020,America,Cuba,4,0,379,42902003,95.0
20,6,2020,America,Cuba,10,0,379,42902003,95.0
19,6,2020,America,Cuba,15,1,379,42902003,95.0
18,6,2020,America,Cuba,7,0,379,42902003,95.0
17,6,2020,America,Cuba,11,0,379,42902003,95.0
16,6,2020,America,Cuba,14,0,379,42902003,95.0
15,6,2020,America,Cuba,10,0,379,42902003,95.0
14,6,2020,America,Cuba,5,0,379,42902003,95.0
13,6,2020,America,Cuba,14,0,379,42902003,95.0
12,6,2020,America,Cuba,8,1,379,42902003,95.0
11,6,2020,America,Cuba,6,0,379,42902003,95.0
10,6,2020,America,Cuba,5,0,379,42902003,95.0
9,6,2020,America,Cuba,9,0,379,42902003,95.0
8,6,2020,America,Cuba,18,0,379,42902003,95.0
7,6,2020,America,Cuba,40,0,379,42902003,95.0
6,6,2020,America,Cuba,14,0,379,42902003,95.0
5,6,2020,America,Cuba,12,0,379,42902003,95.0
4,6,2020,America,Cuba,15,0,379,42902003,95.0
3,6,2020,America,Cuba,9,0,379,42902003,95.0
2,6,2020,America,Cuba,38,0,379,42902003,95.0
1,6,2020,America,Cuba,20,0,379,42902003,95.0
31,5,2020,America,Cuba,20,1,379,42902003,95.0
30,5,2020,America,Cuba,22,0,379,42902003,95.0
29,5,2020,America,Cuba,9,0,379,42902003,95.0
28,5,2020,America,Cuba,11,0,379,42902003,95.0
27,5,2020,America,Cuba,16,0,379,42902003,95.0
26,5,2020,America,Cuba,6,0,379,42902003,95.0
25,5,2020,America,Cuba,10,1,379,42902003,95.0
24,5,2020,America,Cuba,15,0,379,42902003,95.0
23,5,2020,America,Cuba,8,1,379,42902003,95.0
22,5,2020,America,Cuba,8,1,379,42902003,95.0
21,5,2020,America,Cuba,13,0,379,42902003,95.0
20,5,2020,America,Cuba,6,0,379,42902003,95.0
19,5,2020,America,Cuba,9,0,379,42902003,95.0
18,5,2020,America,Cuba,10,0,379,42902003,95.0
17,5,2020,America,Cuba,22,0,379,42902003,95.0
16,5,2020,America,Cuba,10,0,379,42902003,95.0
15,5,2020,America,Cuba,20,0,379,42902003,95.0
14,5,2020,America,Cuba,6,1,379,42902003,95.0
13,5,2020,America,Cuba,21,1,379,42902003,95.0
12,5,2020,America,Cuba,17,0,379,42902003,95.0
11,5,2020,America,Cuba,12,3,379,42902003,95.0
10,5,2020,America,Cuba,13,0,379,42902003,95.0
9,5,2020,America,Cuba,12,1,379,42902003,95.0
8,5,2020,America,Cuba,26,4,379,42902003,95.0
7,5,2020,America,Cuba,18,0,379,42902003,95.0
6,5,2020,America,Cuba,17,0,379,42902003,95.0
5,5,2020,America,Cuba,19,2,379,42902003,95.0
4,5,2020,America,Cuba,38,1,379,42902003,95.0
3,5,2020,America,Cuba,74,2,379,42902003,95.0
2,5,2020,America,Cuba,36,3,379,42902003,95.0
1,5,2020,America,Cuba,34,3,379,42902003,95.0
30,4,2020,America,Cuba,30,0,379,42902003,95.0
29,4,2020,America,Cuba,48,2,379,42902003,95.0
28,4,2020,America,Cuba,20,2,379,42902003,95.0
27,4,2020,America,Cuba,32,3,379,42902003,95.0
26,4,2020,America,Cuba,52,2,379,42902003,95.0
25,4,2020,America,Cuba,50,6,379,42902003,95.0
24,4,2020,America,Cuba,46,3,379,42902003,95.0
23,4,2020,America,Cuba,52,2,379,42902003,95.0
22,4,2020,America,Cuba,50,2,379,42902003,95.0
21,4,2020,America,Cuba,52,2,379,42902003,95.0
20,4,2020,America,Cuba,49,2,379,42902003,95.0
19,4,2020,America,Cuba,63,1,379,42902003,95.0
18,4,2020,America,Cuba,61,4,379,42902003,95.0
17,4,2020,America,Cuba,48,3,379,42902003,95.0
16,4,2020,America,Cuba,48,3,379,42902003,95.0
15,4,2020,America,Cuba,40,0,379,42902003,95.0
14,4,2020,America,Cuba,57,3,379,42902003,95.0
13,4,2020,America,Cuba,49,2,379,42902003,95.0
12,4,2020,America,Cuba,56,1,379,42902003,95.0
11,4,2020,America,Cuba,49,0,379,42902003,95.0
10,4,2020,America,Cuba,58,3,379,42902003,95.0
9,4,2020,America,Cuba,61,1,379,42902003,95.0
8,4,2020,America,Cuba,46,2,379,42902003,95.0
7,4,2020,America,Cuba,30,1,379,42902003,95.0
6,4,2020,America,Cuba,32,2,379,42902003,95.0
5,4,2020,America,Cuba,19,0,379,42902003,95.0
4,4,2020,America,Cuba,36,0,379,42902003,95.0
3,4,2020,America,Cuba,21,0,379,42902003,95.0
2,4,2020,America,Cuba,26,0,379,42902003,95.0
1,4,2020,America,Cuba,16,2,379,42902003,95.0
31,3,2020,America,Cuba,31,1,379,42902003,95.0
30,3,2020,America,Cuba,20,0,379,42902003,95.0
29,3,2020,America,Cuba,39,1,379,42902003,95.0
28,3,2020,America,Cuba,13,0,379,42902003,95.0
27,3,2020,America,Cuba,10,1,379,42902003,95.0
26,3,2020,America,Cuba,9,0,379,42902003,95.0
25,3,2020,America,Cuba,8,0,379,42902003,95.0
24,3,2020,America,Cuba,5,0,379,42902003,95.0
23,3,2020,America,Cuba,10,0,379,42902003,95.0
22,3,2020,America,Cuba,4,0,379,42902003,95.0
21,3,2020,America,Cuba,5,0,379,42902003,95.0
20,3,2020,America,Cuba,5,0,379,42902003,95.0
19,3,2020,America,Cuba,4,1,379,42902003,95.0
18,3,2020,America,Cuba,3,0,379,42902003,95.0
15,3,2020,America,Cuba,0,0,379,42902003,95.0
14,3,2020,America,Cuba,1,0,379,42902003,95.0
12,3,2020,America,Cuba,3,0,379,42902003,95.0
14,12,2020,Europe,Cyprus,301,1,150,1797542,56.0
13,12,2020,Europe,Cyprus,324,2,150,1797542,56.0
12,12,2020,Europe,Cyprus,424,3,150,1797542,56.0
11,12,2020,Europe,Cyprus,403,2,150,1797542,56.0
10,12,2020,Europe,Cyprus,363,2,150,1797542,56.0
9,12,2020,Europe,Cyprus,419,5,150,1797542,56.0
8,12,2020,Europe,Cyprus,416,2,150,1797542,56.0
7,12,2020,Europe,Cyprus,270,2,150,1797542,56.0
6,12,2020,Europe,Cyprus,369,2,150,1797542,56.0
5,12,2020,Europe,Cyprus,289,3,150,1797542,56.0
4,12,2020,Europe,Cyprus,348,2,150,1797542,56.0
3,12,2020,Europe,Cyprus,292,3,150,1797542,56.0
2,12,2020,Europe,Cyprus,318,0,150,1797542,56.0
1,12,2020,Europe,Cyprus,182,1,150,1797542,56.0
30,11,2020,Europe,Cyprus,152,0,150,1797542,56.0
29,11,2020,Europe,Cyprus,248,0,150,1797542,56.0
28,11,2020,Europe,Cyprus,310,0,150,1797542,56.0
27,11,2020,Europe,Cyprus,220,1,150,1797542,56.0
26,11,2020,Europe,Cyprus,254,1,150,1797542,56.0
25,11,2020,Europe,Cyprus,252,2,150,1797542,56.0
24,11,2020,Europe,Cyprus,304,0,150,1797542,56.0
23,11,2020,Europe,Cyprus,187,1,150,1797542,56.0
22,11,2020,Europe,Cyprus,245,0,150,1797542,56.0
21,11,2020,Europe,Cyprus,232,2,150,1797542,56.0
20,11,2020,Europe,Cyprus,268,0,150,1797542,56.0
19,11,2020,Europe,Cyprus,198,1,150,1797542,56.0
18,11,2020,Europe,Cyprus,228,0,150,1797542,56.0
17,11,2020,Europe,Cyprus,107,0,150,1797542,56.0
16,11,2020,Europe,Cyprus,127,1,150,1797542,56.0
15,11,2020,Europe,Cyprus,198,1,150,1797542,56.0
14,11,2020,Europe,Cyprus,207,4,150,1797542,56.0
13,11,2020,Europe,Cyprus,185,2,150,1797542,56.0
12,11,2020,Europe,Cyprus,165,3,150,1797542,56.0
11,11,2020,Europe,Cyprus,198,2,150,1797542,56.0
10,11,2020,Europe,Cyprus,111,0,150,1797542,56.0
9,11,2020,Europe,Cyprus,116,0,150,1797542,56.0
8,11,2020,Europe,Cyprus,314,1,150,1797542,56.0
7,11,2020,Europe,Cyprus,224,0,150,1797542,56.0
6,11,2020,Europe,Cyprus,233,0,150,1797542,56.0
5,11,2020,Europe,Cyprus,166,0,150,1797542,56.0
4,11,2020,Europe,Cyprus,174,0,150,1797542,56.0
3,11,2020,Europe,Cyprus,197,0,150,1797542,56.0
2,11,2020,Europe,Cyprus,197,0,150,1797542,56.0
1,11,2020,Europe,Cyprus,149,1,150,1797542,56.0
31,10,2020,Europe,Cyprus,166,0,150,1797542,56.0
30,10,2020,Europe,Cyprus,234,0,150,1797542,56.0
29,10,2020,Europe,Cyprus,0,0,150,1797542,56.0
28,10,2020,Europe,Cyprus,181,0,150,1797542,56.0
27,10,2020,Europe,Cyprus,91,0,150,1797542,56.0
26,10,2020,Europe,Cyprus,101,0,150,1797542,56.0
25,10,2020,Europe,Cyprus,130,0,150,1797542,56.0
24,10,2020,Europe,Cyprus,160,0,150,1797542,56.0
23,10,2020,Europe,Cyprus,188,0,150,1797542,56.0
22,10,2020,Europe,Cyprus,127,0,150,1797542,56.0
21,10,2020,Europe,Cyprus,152,0,150,1797542,56.0
20,10,2020,Europe,Cyprus,43,0,150,1797542,56.0
19,10,2020,Europe,Cyprus,265,0,150,1797542,56.0
18,10,2020,Europe,Cyprus,0,0,150,1797542,56.0
17,10,2020,Europe,Cyprus,198,0,150,1797542,56.0
16,10,2020,Europe,Cyprus,51,0,150,1797542,56.0
15,10,2020,Europe,Cyprus,83,0,150,1797542,56.0
14,10,2020,Europe,Cyprus,0,0,150,1797542,56.0
13,10,2020,Europe,Cyprus,61,0,150,1797542,56.0
12,10,2020,Europe,Cyprus,0,0,150,1797542,56.0
11,10,2020,Europe,Cyprus,35,0,150,1797542,56.0
10,10,2020,Europe,Cyprus,33,1,150,1797542,56.0
9,10,2020,Europe,Cyprus,21,0,150,1797542,56.0
8,10,2020,Europe,Cyprus,21,1,150,1797542,56.0
7,10,2020,Europe,Cyprus,29,1,150,1797542,56.0
6,10,2020,Europe,Cyprus,23,0,150,1797542,56.0
5,10,2020,Europe,Cyprus,13,0,150,1797542,56.0
4,10,2020,Europe,Cyprus,22,0,150,1797542,56.0
3,10,2020,Europe,Cyprus,17,0,150,1797542,56.0
2,10,2020,Europe,Cyprus,17,0,150,1797542,56.0
1,10,2020,Europe,Cyprus,12,0,150,1797542,56.0
30,9,2020,Europe,Cyprus,30,0,150,1797542,56.0
29,9,2020,Europe,Cyprus,17,0,150,1797542,56.0
28,9,2020,Europe,Cyprus,12,0,150,1797542,56.0
27,9,2020,Europe,Cyprus,13,0,150,1797542,56.0
26,9,2020,Europe,Cyprus,8,0,150,1797542,56.0
25,9,2020,Europe,Cyprus,9,0,150,1797542,56.0
24,9,2020,Europe,Cyprus,36,0,150,1797542,56.0
23,9,2020,Europe,Cyprus,15,0,150,1797542,56.0
22,9,2020,Europe,Cyprus,3,0,150,1797542,56.0
21,9,2020,Europe,Cyprus,20,0,150,1797542,56.0
20,9,2020,Europe,Cyprus,15,0,150,1797542,56.0
19,9,2020,Europe,Cyprus,7,0,150,1797542,56.0
18,9,2020,Europe,Cyprus,10,0,150,1797542,56.0
17,9,2020,Europe,Cyprus,8,0,150,1797542,56.0
16,9,2020,Europe,Cyprus,6,0,150,1797542,56.0
15,9,2020,Europe,Cyprus,8,1,150,1797542,56.0
14,9,2020,Europe,Cyprus,3,0,150,1797542,56.0
13,9,2020,Europe,Cyprus,3,0,150,1797542,56.0
12,9,2020,Europe,Cyprus,3,0,150,1797542,56.0
11,9,2020,Europe,Cyprus,3,0,150,1797542,56.0
10,9,2020,Europe,Cyprus,3,0,150,1797542,56.0
9,9,2020,Europe,Cyprus,1,0,150,1797542,56.0
8,9,2020,Europe,Cyprus,1,0,150,1797542,56.0
7,9,2020,Europe,Cyprus,2,0,150,1797542,56.0
6,9,2020,Europe,Cyprus,9,0,150,1797542,56.0
5,9,2020,Europe,Cyprus,0,0,150,1797542,56.0
4,9,2020,Europe,Cyprus,3,0,150,1797542,56.0
3,9,2020,Europe,Cyprus,5,0,150,1797542,56.0
2,9,2020,Europe,Cyprus,2,0,150,1797542,56.0
1,9,2020,Europe,Cyprus,1,0,150,1797542,56.0
31,8,2020,Europe,Cyprus,4,0,150,1797542,56.0
30,8,2020,Europe,Cyprus,2,0,150,1797542,56.0
29,8,2020,Europe,Cyprus,0,0,150,1797542,56.0
28,8,2020,Europe,Cyprus,0,0,150,1797542,56.0
27,8,2020,Europe,Cyprus,7,0,150,1797542,56.0
26,8,2020,Europe,Cyprus,23,0,150,1797542,56.0
25,8,2020,Europe,Cyprus,30,0,150,1797542,56.0
24,8,2020,Europe,Cyprus,4,0,150,1797542,56.0
23,8,2020,Europe,Cyprus,11,0,150,1797542,56.0
22,8,2020,Europe,Cyprus,11,0,150,1797542,56.0
21,8,2020,Europe,Cyprus,10,0,150,1797542,56.0
20,8,2020,Europe,Cyprus,26,1,150,1797542,56.0
19,8,2020,Europe,Cyprus,8,0,150,1797542,56.0
18,8,2020,Europe,Cyprus,19,0,150,1797542,56.0
17,8,2020,Europe,Cyprus,0,0,150,1797542,56.0
16,8,2020,Europe,Cyprus,14,0,150,1797542,56.0
